,IMDB ID,Mojo ID,title,Genres,Year,Domestic Gross ($),Worldwide Gross ($),Opening ($),Budget,Opening Theaters,Release Date,MPAA,In Realease (Days),Widest Release,Stars,Director(s),Writer(s),Producer(s),Running time (min),IMDB score,IMDB votes,Metascore,Meta Users,Country,Language,Distributor,Plot Outline
10,tt1482459,2858518017,The Lorax,"Adventure
    
        Animation
    
        Comedy
    
        Drama
    
        Family
    
        Fantasy
    
        Musical",2012,214030500,348840316,70217070.0,70000000.0,3729.0,"Mar 2, 2012",PG,305,3769,"Danny DeVito
Ed Helms
Zac Efron
Taylor Swift
Betty White","Chris Renaud
 Kyle Balda","Dr. Seuss
 Cinco Paul
 Ken Daurio","Ken Daurio
 Audrey Geisel
 Janet Healy
 Christopher Meledandri
 Cinco Paul
 Robert Taylor",86.0,6.4,99350,46.0,"250 user
248 critic
","USA
France
Japan",English,Universal Pictures,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world."
11,tt1409024,1298302465,Men in Black 3,"Action
    
        Adventure
    
        Comedy
    
        Sci-Fi",2012,179020854,624026776,54592779.0,225000000.0,4248.0,"May 25, 2012",PG-13,221,4248,"Will Smith
Tommy Lee Jones
Josh Brolin
Jemaine Clement
Emma Thompson",Barry Sonnenfeld,"Etan Cohen
 Lowell Cunningham","G. Mac Brown
 Joyce Cox
 Paul A. Levin
 Laurie MacDonald
 Walter F. Parkes
 Steven Spielberg
 Riyoko Tanaka",106.0,6.8,336421,58.0,"394 user
461 critic
","USA
United Arab Emirates",English,Sony Pictures Entertainment (SPE),Agent J travels in time to M.I.B.'s early days in 1969 to stop an alien from assassinating his friend Agent K and changing history.
12,tt1772341,242058753,Wreck-It Ralph,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy",2012,189422889,471222889,49038712.0,165000000.0,3752.0,"Nov 2, 2012",PG,425,3752,"John C. Reilly
Sarah Silverman
Jack McBrayer
Jane Lynch
Alan Tudyk",Rich Moore,"Rich Moore
 Phil Johnston
 Jim Reardon
 Phil Johnston
 Jennifer Lee","Monica Lago-Kaytis
 John Lasseter
 Clark Spencer",101.0,7.7,381923,72.0,"453 user
401 critic
",USA,English,Walt Disney Studios Motion Pictures,"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives."
13,tt1667889,3327690241,Ice Age: Continental Drift,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy",2012,161321843,877244782,46629259.0,95000000.0,3881.0,"Jul 13, 2012",PG,537,3886,"Aziz Ansari
Joy Behar
Christopher Campbell
Alain Chabat
Ester Dean","Steve Martino
 Mike Thurmeier","Michael Berg
 Jason Fuchs
 Michael Berg
 Lori Forte","John C. Donkin
 Lori Forte
 Carlos Saldanha
 Chris Wedge",88.0,6.5,192844,49.0,"155 user
237 critic
","USA
Australia
UK",English,Twentieth Century Fox,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world."
14,tt1735898,2054194689,Snow White and the Huntsman,"Action
    
        Adventure
    
        Drama
    
        Fantasy",2012,155332381,396592829,56217700.0,170000000.0,3773.0,"Jun 1, 2012",PG-13,214,3777,"Kristen Stewart
Chris Hemsworth
Charlize Theron
Sam Claflin
Sam Spruell",Rupert Sanders,"Evan Daugherty
 John Lee Hancock
 Hossein Amini
 Evan Daugherty","Laurie Boccaccio
 Gloria S. Borders
 Sarah Bradshaw
 Helen Hayden
 Sam Mercer
 Palak Patel
 Joe Roth",127.0,6.1,274397,57.0,"782 user
434 critic
","USA
UK",English,Universal Pictures,"In a twist to the fairy tale, the Huntsman ordered to take Snow White into the woods to be killed winds up becoming her protector and mentor in a quest to vanquish the Evil Queen."
15,tt0837562,5801473,Hotel Transylvania,"Animation
    
        Comedy
    
        Family
    
        Fantasy",2012,148313048,358375603,42522194.0,85000000.0,3349.0,"Sep 28, 2012",PG,460,3375,"Adam Sandler
Andy Samberg
Selena Gomez
Kevin James
Fran Drescher",Genndy Tartakovsky,"Peter Baynham
 Robert Smigel
 Todd Durham
 Dan Hageman
 Kevin Hageman","Lydia Bottegoni
 Allen Covert
 Michelle Murdocca
 Adam Sandler
 Robert Smigel",91.0,7.1,225761,47.0,"236 user
277 critic
","USA
South Korea
Canada",English,Sony Pictures Entertainment (SPE),"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter."
16,tt1397280,1651869185,Taken 2,"Action
    
        Thriller",2012,139854287,376141306,49514769.0,45000000.0,3661.0,"Oct 5, 2012",PG-13,453,3706,"Liam Neeson
Maggie Grace
Famke Janssen
Leland Orser
Jon Gries",Olivier Megaton,"Luc Besson
 Robert Mark Kamen
 Luc Besson
 Robert Mark Kamen","Luc Besson
 Diloy Gülün
 Franck Lebreton
 Michael Mandaville",92.0,6.3,290321,45.0,"515 user
367 critic
","France
USA
Turkey
UK",English,Twentieth Century Fox,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter."
17,tt1232829,1564575233,21 Jump Street,"Action
    
        Comedy
    
        Crime",2012,138447667,201585328,36302612.0,42000000.0,3121.0,"Mar 16, 2012",R,291,3148,"Jonah Hill
Channing Tatum
Brie Larson
Dave Franco
Rob Riggle","Phil Lord
 Christopher Miller","Michael Bacall
 Michael Bacall
 Jonah Hill
 Patrick Hasburgh
 Stephen J. Cannell","Stephen J. Cannell
 Jonah Hill
 Tania Landau
 Neal H. Moritz
 Ezra Swerdlow
 Channing Tatum",109.0,7.2,512432,69.0,"421 user
390 critic
",USA,English,Sony Pictures Entertainment (SPE),A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.
18,tt0443272,3814622721,Lincoln,"Biography
    
        Drama
    
        History
    
        War",2012,182207973,275293450,944308.0,65000000.0,11.0,"Dec 16, 2011",PG-13,418,2293,"Daniel Day-Lewis
Sally Field
David Strathairn
Joseph Gordon-Levitt
James Spader",Steven Spielberg,"Tony Kushner
 Doris Kearns Goodwin","Kathleen Kennedy
 Jonathan King
 Daniel Lupi
 Kristie Macosko Krieger
 Jeff Skoll
 Adam Somner
 Steven Spielberg",150.0,7.3,245836,86.0,"825 user
565 critic
","USA
India",English,Walt Disney Studios Motion Pictures,"As the American Civil War continues to rage, America's president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves."
19,tt1446714,1063945729,Prometheus,"Adventure
    
        Mystery
    
        Sci-Fi",2012,126477084,403354469,51050101.0,130000000.0,3396.0,"Jun 8, 2012",R,207,3442,"Noomi Rapace
Michael Fassbender
Charlize Theron
Idris Elba
Guy Pearce",Ridley Scott,"Jon Spaihts
 Damon Lindelof
 Dan O'Bannon
 Ronald Shusett","Michael Costigan
 Michael Ellenberg
 David Giler
 Walter Hill
 Mark Huffam
 Teresa Kelly
 Damon Lindelof
 Mary Richards
 Ridley Scott",124.0,7.0,570001,64.0,"2,594 user
548 critic
","USA
UK",English,Twentieth Century Fox,"Following clues to the origin of mankind, a team finds a structure on a distant moon, but they soon realize they are not alone."
20,tt1599348,107972097,Safe House,"Action
    
        Thriller",2012,126373434,208076205,40172720.0,85000000.0,3119.0,"Feb 10, 2012",R,326,3121,"Denzel Washington
Ryan Reynolds
Vera Farmiga
Brendan Gleeson
Sam Shepard",Daniel Espinosa,David Guggenheim,"Scott Aversano
 John Bernard
 Marc D. Evans
 Alexa Faigen
 Genevieve Hofmeyr
 Trevor Macy
 Adam Merims
 Scott Stuber
 Denzel Washington",115.0,6.7,207104,52.0,"330 user
200 critic
","South Africa
USA
Japan",English,Universal Pictures,"A young CIA agent is tasked with looking after a fugitive in a safe house. But when the safe house is attacked, he finds himself on the run with his charge."
21,tt1606389,2541323777,The Vow,"Drama
    
        Romance",2012,125014030,196114570,41202458.0,30000000.0,2958.0,"Feb 10, 2012",PG-13,326,3038,"Rachel McAdams
Channing Tatum
Jessica Lange
Sam Neill
Jessica McNamee",Michael Sucsy,"Abby Kohn
 Marc Silverstein
 Jason Katims
 Stuart Sender","Gary Barber
 Roger Birnbaum
 Tom Colbert
 Susan Cooper
 J. Miles Dale
 Jonathan Glickman
 Austin Hearst
 Cassidy Lange
 Rebekah Rudd
 Paul Taublieb",104.0,6.8,184591,43.0,"202 user
217 critic
","USA
Canada",English,Screen Gems,"A car accident puts Paige in a coma, and when she wakes up with severe memory loss, her husband Leo works to win her heart again."
22,tt1915581,2657125889,Magic Mike,"Comedy
    
        Drama",2012,113721571,167739368,39127170.0,7000000.0,2930.0,"Jun 29, 2012",R,186,3120,"Matthew McConaughey
Channing Tatum
Olivia Munn
Alex Pettyfer
James Martin Kelly",Steven Soderbergh,Reid Carolin,"Reid Carolin
 Gregory Jacobs
 Channing Tatum
 Nick Wechsler",110.0,6.1,131849,72.0,"304 user
335 critic
",USA,English,Warner Bros.,"A male stripper teaches a younger performer how to party, pick up women, and make easy money."
23,tt1194173,2521204225,The Bourne Legacy,"Action
    
        Adventure
    
        Thriller",2012,113203870,276144750,38142825.0,125000000.0,3745.0,"Aug 10, 2012",PG-13,147,3753,"Jeremy Renner
Scott Glenn
Stacy Keach
Edward Norton
Donna Murphy",Tony Gilroy,"Tony Gilroy
 Dan Gilroy
 Tony Gilroy
 Robert Ludlum","Patrick Crowley
 Jennifer Fox
 Lope V. Juban Jr.
 Frank Marshall
 Henry Morrison
 Ben Smith
 Daniel M. Stillman
 Andrew R. Tennenbaum
 Jeffrey M. Weiner
 Jongho Yi",135.0,6.6,286071,61.0,"585 user
456 critic
","USA
Japan",English,Universal Pictures,"An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films."
24,tt1024648,1178764801,Argo,"Biography
    
        Drama
    
        Thriller",2012,136025503,232325503,19458109.0,44500000.0,3232.0,"Oct 12, 2012",R,446,3247,"Ben Affleck
Bryan Cranston
Alan Arkin
John Goodman
Victor Garber",Ben Affleck,"Chris Terrio
 Tony Mendez
 Joshuah Bearman","Ben Affleck
 Chris Brigham
 Chay Carter
 George Clooney
 Tim Headington
 Amy Herman
 Grant Heslov
 Graham King
 David Klawans
 Alex Sutherland
 Nina Wolarsky",120.0,7.7,575035,86.0,"823 user
672 critic
","USA
UK",English,Warner Bros.,"Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979."
25,tt1397514,1079870977,Journey 2: The Mysterious Island,"Action
    
        Adventure
    
        Family
    
        Fantasy
    
        Sci-Fi",2012,103860290,335260290,27335363.0,79000000.0,3470.0,"Feb 10, 2012",PG,326,3500,"Dwayne Johnson
Michael Caine
Josh Hutcherson
Luis Guzmán
Vanessa Hudgens",Brad Peyton,"Brian Gunn
 Mark Gunn
 Richard Outten
 Brian Gunn
 Mark Gunn
 Jules Verne","Michael Bostick
 Richard Brener
 Samuel J. Brown
 Michael Disco
 Adam Ellison
 Beau Flynn
 Hiram Garcia
 Charlotte Huggins
 Dwayne Johnson
 Evan Turner
 Tripp Vinson
 Marcus Viscidi",94.0,5.8,94094,41.0,"198 user
184 critic
",USA,English,Warner Bros.,"Sean Anderson partners with his mom's husband on a mission to find his grandfather, who is thought to be missing on a mythical island."
26,tt1907668,1062372865,Flight,"Drama
    
        Thriller",2012,93772375,161772375,24900566.0,31000000.0,1884.0,"Nov 2, 2012",R,425,2638,"Nadine Velazquez
Denzel Washington
Carter Cabassa
Adam C. Edwards
Tamara Tunie",Robert Zemeckis,John Gatins,"Heather Kelton
 Laurie MacDonald
 Cherylanne Martin
 Walter F. Parkes
 Jack Rapke
 Steve Starkey
 Robert Zemeckis",138.0,7.3,327400,76.0,"593 user
459 critic
","USA
United Arab Emirates",English,Paramount Pictures,"An airline pilot saves almost all his passengers on his malfunctioning airliner which eventually crashed, but an investigation into the accident reveals something troubling."
27,tt1621045,1853130241,Think Like a Man,"Comedy
    
        Romance",2012,91547205,96070507,33636303.0,12000000.0,2015.0,"Apr 20, 2012",PG-13,256,2052,"Michael Ealy
Jerry Ferrara
Meagan Good
Regina Hall
Kevin Hart",Tim Story,"Keith Merryman
 David A. Newman
 Steve Harvey","Glenn S. Gainor
 Rob Hardy
 Steve Harvey
 Rushion McDonald
 Will Packer",123.0,6.5,44311,51.0,"75 user
78 critic
",USA,English,Screen Gems,Four friends conspire to turn the tables on their women when they discover the ladies have been using Steve Harvey's relationship advice against them.
28,tt1446192,2304214529,Rise of the Guardians,"Action
    
        Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Sci-Fi",2012,103412758,306941670,23773465.0,145000000.0,3653.0,"Nov 21, 2012",PG,406,3672,"Chris Pine
Alec Baldwin
Jude Law
Isla Fisher
Hugh Jackman",Peter Ramsey,"David Lindsay-Abaire
 William Joyce","Nancy Bernstein
 Guillermo del Toro
 Arin Finger
 Tom Jacomb
 William Joyce
 Michael Siegel
 Christina Steinberg
 Cameron Stevning",97.0,7.3,157876,58.0,"229 user
269 critic
",USA,English,DreamWorks,"When the evil spirit Pitch launches an assault on Earth, the Immortal Guardians team up to protect the innocence of children all around the world."
29,tt1229238,1365411329,Mission: Impossible - Ghost Protocol,"Action
    
        Adventure
    
        Thriller",2012,209397903,694713380,12785204.0,145000000.0,425.0,"Jul 29, 2011",PG-13,382,3555,"Tom Cruise
Paula Patton
Simon Pegg
Jeremy Renner
Michael Nyqvist",Brad Bird,"Bruce Geller
 Josh Appelbaum
 André Nemec","J.J. Abrams
 Josh Appelbaum
 Bryan Burk
 Jeffrey Chernov
 Tom Cruise
 David Ellison
 Dana Goldberg
 Tommy Harper
 David Minkowski
 André Nemec
 Tabrez Noorani
 Luca Paracels
 Tom C. Peitzman
 Ben Rosenblatt
 Pravesh Sahni
 Yuriy Sapronov
 Evgeny Savostiyanov
 Paul Schwake
 Tim Smythe
 Matthew Stillman",132.0,7.4,458685,73.0,"600 user
461 critic
",USA,English,Paramount Pictures,"The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name."
30,tt1790886,124552705,The Campaign,Comedy,2012,86907746,104907746,26588460.0,,3205.0,"Aug 10, 2012",R,147,3302,"Will Ferrell
Zach Galifianakis
Jason Sudeikis
Dylan McDermott
Katherine LaNasa",Jay Roach,"Chris Henchy
 Shawn Harwell
 Adam McKay
 Chris Henchy
 Shawn Harwell","Will Ferrell
 Zach Galifianakis
 Michelle Graham
 Jeffrey Harlacker
 Chris Henchy
 Josh King
 Adam McKay
 Jon Poll
 Jay Roach
 Amy Sayres",85.0,6.1,124832,50.0,"190 user
265 critic
",USA,English,Warner Bros.,An incumbent Representative embroiled in personal scandal faces a no-holds-barred challenge from a naive newcomer funded by two unscrupulous billionaire lobbyist brothers.
31,tt0454876,2640217601,Life of Pi,"Adventure
    
        Drama
    
        Fantasy",2012,124987023,609016565,22451514.0,120000000.0,2927.0,"Nov 21, 2012",PG,406,2946,"Suraj Sharma
Irrfan Khan
Ayush Tandon
Gautam Belur
Adil Hussain",Ang Lee,"Yann Martel
 David Magee","Kevin Richard Buxbaum
 Jean-Christophe Castelli
 William M. Connor
 Dean Georgaris
 Ang Lee
 David Lee
 Michael J. Malone
 Gil Netter
 Tabrez Noorani
 Jesse Prupas
 Pravesh Sahni
 David Womark",127.0,7.9,583182,79.0,"936 user
570 critic
","USA
Taiwan
UK
Mexico
Canada
France
India",English,Twentieth Century Fox,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger."
32,tt1764651,1431340545,The Expendables 2,"Action
    
        Adventure
    
        Thriller",2012,85028192,314975955,28591370.0,100000000.0,3316.0,"Aug 17, 2012",R,140,3355,"Sylvester Stallone
Jason Statham
Jet Li
Dolph Lundgren
Chuck Norris",Simon West,"Richard Wenk
 Sylvester Stallone
 Ken Kaufman
 David Agosto
 Richard Wenk
 Dave Callaham","Guymon Casady
 Jason Constantine
 Boaz Davidson
 Danny Dimbort
 Robert Earl
 Jon Feltheimer
 Basil Iwanyk
 Zygi Kamasa
 Eda Kowan
 Avi Lerner
 Danny Lerner
 Miguel Menéndez de Zubillaga
 Matthew O'Toole
 Jib Polhemus
 Lonnie Ramati
 J. Celeste Salzer
 Trevor Short
 Kevin King Templeton
 Les Weldon
 John Thompson",103.0,6.6,292763,51.0,"521 user
404 critic
","USA
Germany
Bulgaria
China",English,Lionsgate,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat."
33,tt1646987,977962497,Wrath of the Titans,"Action
    
        Adventure
    
        Fantasy",2012,83670083,301970083,33457188.0,150000000.0,3545.0,"Mar 30, 2012",PG-13,277,3545,"Sam Worthington
Liam Neeson
Ralph Fiennes
Edgar Ramírez
Toby Kebbell",Jonathan Liebesman,"Dan Mazeau
 David Leslie Johnson-McGoldrick
 Greg Berlanti
 David Leslie Johnson-McGoldrick
 Dan Mazeau
 Beverley Cross","Kevin de la Noy
 Basil Iwanyk
 Jon Jashni
 Polly Johnsen
 Louis Leterrier
 Callum McDougall
 Thomas Tull",99.0,5.7,181882,37.0,"276 user
320 critic
","USA
Spain",English,Warner Bros.,"Perseus braves the treacherous underworld to rescue his father, Zeus, captured by his son, Ares, and brother Hades who unleash the ancient Titans upon the world."
34,tt1077368,72123905,Dark Shadows,"Comedy
    
        Fantasy
    
        Horror",2012,79727149,245527149,29685274.0,150000000.0,3755.0,"May 11, 2012",PG-13,235,3755,"Johnny Depp
Michelle Pfeiffer
Helena Bonham Carter
Eva Green
Jackie Earle Haley",Tim Burton,"Seth Grahame-Smith
 John August
 Seth Grahame-Smith
 Dan Curtis","Bruce Berman
 Brenda Berrisford
 Christi Dembrowski
 Johnny Depp
 Katterli Frauenfelder
 Derek Frey
 Nigel Gostelow
 Tim Headington
 David Kennedy
 Graham King
 Chris Lebenzon
 Richard D. Zanuck",113.0,6.2,248464,55.0,"548 user
535 critic
","USA
Australia
UK",English,Warner Bros.,"An imprisoned vampire, Barnabas Collins, is set free and returns to his ancestral home, where his dysfunctional descendants are in need of his protection."
35,tt0401729,2002617857,John Carter,"Action
    
        Adventure
    
        Sci-Fi",2012,73078100,284139100,30180188.0,250000000.0,3749.0,"Mar 9, 2012",PG-13,298,3749,"Taylor Kitsch
Lynn Collins
Samantha Morton
Willem Dafoe
Thomas Haden Church",Andrew Stanton,"Andrew Stanton
 Mark Andrews
 Michael Chabon
 Edgar Rice Burroughs","Lindsey Collins
 Jim Morris
 Bob Roath
 Colin Wilson",132.0,6.6,255620,51.0,"909 user
442 critic
",USA,English,Walt Disney Studios Motion Pictures,"Transported to Barsoom, a Civil War vet discovers a barren planet seemingly inhabited by 12-foot tall barbarians. Finding himself prisoner of these creatures, he escapes, only to encounter Woola and a princess in desperate need of a savior."
